id      ,team                                     ,year ,classification ,division                    ,conference ,week             ,opp ,team score ,opp score ,result ,location ,season type ,week                                     ,opp ,team score ,opp score ,result ,location ,season type ,week                                     ,opp ,team score ,opp score ,result ,location ,season type ,week                                     ,opp ,team score ,opp score ,result ,location ,season type ,week                                     ,opp ,team score ,opp score ,result ,location ,season type ,week                        ,opp ,team score ,opp score ,result ,location ,season type ,week                                     ,opp ,team score ,opp score ,result ,location ,season type ,week                                     ,opp ,team score ,opp score ,result ,location ,season type ,week                                     ,opp ,team score ,opp score ,result ,location ,season type ,week                                     ,opp ,team score ,opp score ,result ,location ,season type ,week                                     ,opp ,team score ,opp score ,result ,location ,season type ,week                                     ,opp ,team score ,opp score ,result ,location ,season type ,week                     ,opp ,team score ,opp score ,result ,location ,season type ,week                     ,opp ,team score ,opp score ,result ,location ,season type ,week                     ,opp ,team score ,opp score ,result ,location ,season type ,week                 ,opp ,team score ,opp score ,result ,location ,season type ,week ,opp ,team score ,opp score ,result ,location ,season type ,week ,opp ,team score ,opp score ,result ,location ,season type 
   2844 ,Wayne State (NE)                         ,2021 ,ii             ,Northern Sun                ,         0 ,0                ,  0 ,         0 ,        0 ,     0 ,regular  ,          1 ,University of Mary                       , 34 ,        27 ,        1 ,   1   ,regular  ,          2 ,Bemidji State                            , 28 ,        38 ,        0 ,   0   ,regular  ,          3 ,Minot State                              , 48 ,         0 ,        1 ,   1   ,regular  ,          4 ,Minnesota-Duluth                         , 31 ,        28 ,        1 ,   0   ,regular  ,          5 ,Winona State                , 38 ,        21 ,        1 ,   1   ,regular  ,          6 ,Minnesota State                          , 35 ,        24 ,        1 ,   0   ,regular  ,          7 ,Augustana (SD)                           , 24 ,        32 ,        0 ,     1 ,regular  ,          8 ,Southwest Minnesota State                , 38 ,        16 ,        1 ,     0 ,regular  ,          9 ,Upper Iowa                               , 41 ,        42 ,        0 ,   0   ,regular  ,         10 ,Sioux Falls                              , 17 ,        38 ,        0 ,   1   ,regular  ,         11 ,Minnesota St-Moorhead                    , 24 ,        21 ,        1 ,     0 ,regular  ,         12 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         13 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         14 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         15 ,0                    ,  0 ,         0 ,        0 ,     0 ,regular  
   2692 ,Weber State                              ,2021 ,fcs            ,Big Sky                     ,         0 ,0                ,  0 ,         0 ,        0 ,     0 ,regular  ,          1 ,Utah                                     , 17 ,        40 ,        0 ,   0   ,regular  ,          2 ,Utah Tech                                , 41 ,         3 ,        1 ,   0   ,regular  ,          3 ,James Madison                            , 24 ,        37 ,        0 ,   1   ,regular  ,          4 ,UC Davis                                 , 14 ,        17 ,        0 ,   1   ,regular  ,          5 ,Cal Poly                    , 38 ,         7 ,        1 ,   0   ,regular  ,          6 ,0                                        ,  0 ,         0 ,        0 ,   0   ,regular  ,          7 ,Montana State                            ,  7 ,        13 ,        0 ,     1 ,regular  ,          8 ,Eastern Washington                       , 35 ,        34 ,        1 ,     0 ,regular  ,          9 ,Idaho State                              , 40 ,        17 ,        1 ,   0   ,regular  ,         10 ,Portland State                           , 18 ,        30 ,        0 ,   1   ,regular  ,         11 ,Southern Utah                            , 62 ,         0 ,        1 ,     0 ,regular  ,         12 ,Northern Colorado        , 48 ,        17 ,        1 ,   1   ,regular  ,         13 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         14 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         15 ,0                    ,  0 ,         0 ,        0 ,     0 ,regular  
   2695 ,West Alabama                             ,2021 ,ii             ,Gulf South                  ,         0 ,0                ,  0 ,         0 ,        0 ,     0 ,regular  ,          1 ,Morehouse                                , 48 ,         7 ,        1 ,   1   ,regular  ,          2 ,Tuskegee                                 , 33 ,         7 ,        1 ,   0   ,regular  ,          3 ,0                                        ,  0 ,         0 ,        0 ,   0   ,regular  ,          4 ,Mississippi College                      , 31 ,        28 ,        1 ,   0   ,regular  ,          5 ,West Georgia                , 38 ,        20 ,        1 ,   0   ,regular  ,          6 ,Shorter                                  , 44 ,         7 ,        1 ,   0   ,regular  ,          7 ,Valdosta State                           , 17 ,        42 ,        0 ,     1 ,regular  ,          8 ,Delta State                              , 30 ,        35 ,        0 ,     1 ,regular  ,          9 ,North Greenville                         , 31 ,        14 ,        1 ,   0   ,regular  ,         10 ,West Florida                             ,  7 ,        47 ,        0 ,   1   ,regular  ,         11 ,Mississippi College                      , 24 ,        28 ,        0 ,     1 ,regular  ,         12 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         13 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         14 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         15 ,0                    ,  0 ,         0 ,        0 ,     0 ,regular  
    223 ,West Chester                             ,2021 ,ii             ,Pennsylvania State Athletic ,         0 ,0                ,  0 ,         0 ,        0 ,     0 ,regular  ,          1 ,Bentley                                  , 17 ,        41 ,        0 ,   0   ,regular  ,          2 ,Mercyhurst                               , 56 ,        10 ,        1 ,   0   ,regular  ,          3 ,Edinboro                                 , 41 ,        37 ,        1 ,   1   ,regular  ,          4 ,Millersville                             , 42 ,        14 ,        1 ,   0   ,regular  ,          5 ,Bloomsburg                  , 21 ,        20 ,        1 ,   1   ,regular  ,          6 ,Shippensburg                             , 18 ,        34 ,        0 ,   0   ,regular  ,          7 ,East Stroudsburg                         , 42 ,        24 ,        1 ,     1 ,regular  ,          8 ,Shepherd                                 , 38 ,        42 ,        0 ,     0 ,regular  ,          9 ,Lock Haven                               , 35 ,        13 ,        1 ,   0   ,regular  ,         10 ,Kutztown                                 , 14 ,        21 ,        0 ,   1   ,regular  ,         11 ,Indiana (PA)                             , 24 ,        31 ,        0 ,     1 ,regular  ,         12 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         13 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         14 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         15 ,0                    ,  0 ,         0 ,        0 ,     0 ,regular  
   2717 ,Western Carolina                         ,2021 ,fcs            ,Southern                    ,         0 ,0                ,  0 ,         0 ,        0 ,     0 ,regular  ,          1 ,Eastern Kentucky                         , 28 ,        31 ,        0 ,   1   ,regular  ,          2 ,Oklahoma                                 ,  0 ,        76 ,        0 ,   0   ,regular  ,          3 ,Samford                                  , 37 ,        42 ,        0 ,   1   ,regular  ,          4 ,Gardner-Webb                             , 34 ,        52 ,        0 ,   0   ,regular  ,          5 ,Chattanooga                 , 17 ,        45 ,        0 ,   0   ,regular  ,          6 ,Mercer                                   , 24 ,        34 ,        0 ,   1   ,regular  ,          7 ,0                                        ,  0 ,         0 ,        0 ,     0 ,regular  ,          8 ,The Citadel                              , 45 ,        31 ,        1 ,     0 ,regular  ,          9 ,Wofford                                  , 41 ,        21 ,        1 ,   0   ,regular  ,         10 ,Furman                                   , 43 ,        42 ,        1 ,   1   ,regular  ,         11 ,East Tennessee State                     , 35 ,        56 ,        0 ,     1 ,regular  ,         12 ,VMI                      , 52 ,        24 ,        1 ,   0   ,regular  ,         13 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         14 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         15 ,0                    ,  0 ,         0 ,        0 ,     0 ,regular  
   2710 ,Western Illinois                         ,2021 ,fcs            ,MVFC                        ,         0 ,0                ,  0 ,         0 ,        0 ,     0 ,regular  ,          1 ,Ball State                               , 21 ,        31 ,        0 ,   0   ,regular  ,          2 ,Montana                                  ,  7 ,        42 ,        0 ,   0   ,regular  ,          3 ,Eastern Washington                       , 56 ,        62 ,        0 ,   1   ,regular  ,          4 ,Youngstown State                         , 38 ,        35 ,        1 ,   0   ,regular  ,          5 ,Southern Illinois           , 30 ,        31 ,        0 ,   1   ,regular  ,          6 ,Indiana State                            , 27 ,        37 ,        0 ,   0   ,regular  ,          7 ,South Dakota State                       , 17 ,        41 ,        0 ,     1 ,regular  ,          8 ,North Dakota                             , 10 ,        34 ,        0 ,     0 ,regular  ,          9 ,Illinois State                           , 38 ,        31 ,        1 ,   1   ,regular  ,         10 ,South Dakota                             , 21 ,        42 ,        0 ,   1   ,regular  ,         11 ,0                                        ,  0 ,         0 ,        0 ,     0 ,regular  ,         12 ,Northern Iowa            ,  3 ,        41 ,        0 ,   0   ,regular  ,         13 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         14 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         15 ,0                    ,  0 ,         0 ,        0 ,     0 ,regular  
     98 ,Western Kentucky                         ,2021 ,fbs            ,Conference USA              ,         0 ,0                ,  0 ,         0 ,        0 ,     0 ,regular  ,          1 ,UT Martin                                , 59 ,        21 ,        1 ,   1   ,regular  ,          2 ,Army                                     , 35 ,        38 ,        0 ,   0   ,regular  ,          3 ,0                                        ,  0 ,         0 ,        0 ,   0   ,regular  ,          4 ,Indiana                                  , 31 ,        33 ,        0 ,   1   ,regular  ,          5 ,Michigan State              , 31 ,        48 ,        0 ,   0   ,regular  ,          6 ,UT San Antonio                           , 46 ,        52 ,        0 ,   1   ,regular  ,          7 ,Old Dominion                             , 43 ,        20 ,        1 ,     0 ,regular  ,          8 ,Florida International                    , 34 ,        19 ,        1 ,     0 ,regular  ,          9 ,Charlotte                                , 45 ,        13 ,        1 ,   1   ,regular  ,         10 ,Middle Tennessee                         , 48 ,        21 ,        1 ,   1   ,regular  ,         11 ,Rice                                     , 42 ,        21 ,        1 ,     0 ,regular  ,         12 ,Florida Atlantic         , 52 ,        17 ,        1 ,   1   ,regular  ,         13 ,Marshall                 , 53 ,        21 ,        1 ,   0   ,regular  ,         14 ,UT San Antonio           , 41 ,        49 ,        0 ,   0   ,regular  ,         15 ,0                    ,  0 ,         0 ,        0 ,     0 ,regular  
   2711 ,Western Michigan                         ,2021 ,fbs            ,Mid-American                ,         0 ,0                ,  0 ,         0 ,        0 ,     0 ,regular  ,          1 ,Michigan                                 , 14 ,        47 ,        0 ,   0   ,regular  ,          2 ,Illinois State                           , 28 ,         0 ,        1 ,   1   ,regular  ,          3 ,Pittsburgh                               , 44 ,        41 ,        1 ,   0   ,regular  ,          4 ,San Jos� State                           , 23 ,         3 ,        1 ,   1   ,regular  ,          5 ,Buffalo                     , 24 ,        17 ,        1 ,   0   ,regular  ,          6 ,Ball State                               , 20 ,        45 ,        0 ,   1   ,regular  ,          7 ,Kent State                               , 64 ,        31 ,        1 ,     1 ,regular  ,          8 ,Toledo                                   , 15 ,        34 ,        0 ,     0 ,regular  ,          9 ,0                                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         10 ,Central Michigan                         , 30 ,        42 ,        0 ,   1   ,regular  ,         11 ,Akron                                    , 45 ,        40 ,        1 ,     1 ,regular  ,         12 ,Eastern Michigan         , 21 ,        22 ,        0 ,   0   ,regular  ,         13 ,Northern Illinois        , 42 ,        21 ,        1 ,   0   ,regular  ,         14 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         15 ,0                    ,  0 ,         0 ,        0 ,     0 ,regular  
   2703 ,Western New Mexico                       ,2021 ,ii             ,Lone Star                   ,         0 ,0                ,  0 ,         0 ,        0 ,     0 ,regular  ,          1 ,Adams State                              , 35 ,        17 ,        1 ,   0   ,regular  ,          2 ,Western State                            , 14 ,        49 ,        0 ,   1   ,regular  ,          3 ,West Texas A&M                           , 14 ,        42 ,        0 ,   0   ,regular  ,          4 ,University of Texas of the Permian Basin , 19 ,        27 ,        0 ,   1   ,regular  ,          5 ,Angelo State                ,  3 ,        62 ,        0 ,   0   ,regular  ,          6 ,Eastern New Mexico                       , 47 ,        50 ,        0 ,   1   ,regular  ,          7 ,Texas A&M-Commerce                       ,  0 ,        58 ,        0 ,     0 ,regular  ,          8 ,Texas A&M-Kingsville                     , 19 ,        28 ,        0 ,     1 ,regular  ,          9 ,Midwestern State                         , 10 ,        52 ,        0 ,   0   ,regular  ,         10 ,Central Washington                       , 29 ,        54 ,        0 ,   1   ,regular  ,         11 ,0                                        ,  0 ,         0 ,        0 ,     0 ,regular  ,         12 ,New Mexico Highlands     , 28 ,        31 ,        0 ,   1   ,regular  ,         13 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         14 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         15 ,0                    ,  0 ,         0 ,        0 ,     0 ,regular  
   2848 ,Western Oregon                           ,2021 ,ii             ,Lone Star                   ,         0 ,0                ,  0 ,         0 ,        0 ,     0 ,regular  ,          1 ,Colorado Mines                           ,  3 ,        42 ,        0 ,   0   ,regular  ,          2 ,Texas A&M-Kingsville                     , 10 ,        24 ,        0 ,   0   ,regular  ,          3 ,Portland State                           ,  7 ,        21 ,        0 ,   0   ,regular  ,          4 ,Simon Fraser                             , 24 ,         7 ,        1 ,   0   ,regular  ,          5 ,West Texas A&M              , 41 ,        38 ,        1 ,   1   ,regular  ,          6 ,Central Washington                       , 14 ,        45 ,        0 ,   1   ,regular  ,          7 ,0                                        ,  0 ,         0 ,        0 ,     0 ,regular  ,          8 ,Central Washington                       , 21 ,        53 ,        0 ,     0 ,regular  ,          9 ,Simon Fraser                             , 42 ,         3 ,        1 ,   1   ,regular  ,         10 ,Chadron State                            ,  7 ,        45 ,        0 ,   0   ,regular  ,         11 ,Lincoln University (CA)                  , 55 ,        16 ,        1 ,     1 ,regular  ,         12 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         13 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         14 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         15 ,0                    ,  0 ,         0 ,        0 ,     0 ,regular  
   2714 ,Western State                            ,2021 ,ii             ,Rocky Mountain              ,         0 ,0                ,  0 ,         0 ,        0 ,     0 ,regular  ,          1 ,Chadron State                            , 23 ,        10 ,        1 ,   1   ,regular  ,          2 ,Western New Mexico                       , 49 ,        14 ,        1 ,   0   ,regular  ,          3 ,Adams State                              , 24 ,        10 ,        1 ,   0   ,regular  ,          4 ,Fort Lewis                               , 42 ,         0 ,        1 ,   1   ,regular  ,          5 ,Colorado Mines              , 14 ,        20 ,        0 ,   0   ,regular  ,          6 ,New Mexico Highlands                     , 45 ,        38 ,        1 ,   1   ,regular  ,          7 ,Black Hills State                        , 44 ,        28 ,        1 ,     1 ,regular  ,          8 ,South Dakota Mines                       , 42 ,        21 ,        1 ,     0 ,regular  ,          9 ,Colorado Mesa                            , 23 ,         9 ,        1 ,   1   ,regular  ,         10 ,Lincoln University (CA)                  , 72 ,         6 ,        1 ,   1   ,regular  ,         11 ,Colorado State-Pueblo                    , 14 ,         7 ,        1 ,     1 ,regular  ,         12 ,Nebraska-Kearney         , 24 ,        31 ,        0 ,   1   ,regular  ,         13 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         14 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         15 ,0                    ,  0 ,         0 ,        0 ,     0 ,regular  
 110242 ,West Florida                             ,2021 ,ii             ,Gulf South                  ,         0 ,0                ,  0 ,         0 ,        0 ,     0 ,regular  ,          1 ,McNeese                                  , 42 ,        36 ,        1 ,   0   ,regular  ,          2 ,Southwest Baptist                        , 63 ,        14 ,        1 ,   1   ,regular  ,          3 ,Texas A&M-Commerce                       , 35 ,        17 ,        1 ,   0   ,regular  ,          4 ,0                                        ,  0 ,         0 ,        0 ,   0   ,regular  ,          5 ,Delta State                 , 39 ,        33 ,        1 ,   0   ,regular  ,          6 ,North Greenville                         , 52 ,        10 ,        1 ,   0   ,regular  ,          7 ,West Georgia                             , 26 ,        30 ,        0 ,     1 ,regular  ,          8 ,0                                        ,  0 ,         0 ,        0 ,     0 ,regular  ,          9 ,Mississippi College                      , 63 ,        28 ,        1 ,   0   ,regular  ,         10 ,West Alabama                             , 47 ,         7 ,        1 ,   0   ,regular  ,         11 ,Valdosta State                           , 61 ,        42 ,        1 ,     1 ,regular  ,         12 ,Newberry                 , 30 ,        33 ,        0 ,   1   ,regular  ,         13 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         14 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         15 ,0                    ,  0 ,         0 ,        0 ,     0 ,regular  
   2698 ,West Georgia                             ,2021 ,ii             ,Gulf South                  ,         0 ,0                ,  0 ,         0 ,        0 ,     0 ,regular  ,          1 ,Carson-Newman                            , 45 ,         7 ,        1 ,   0   ,regular  ,          2 ,Morehouse                                , 47 ,         0 ,        1 ,   1   ,regular  ,          3 ,Delta State                              , 27 ,        26 ,        1 ,   1   ,regular  ,          4 ,Shorter                                  , 56 ,         0 ,        1 ,   0   ,regular  ,          5 ,West Alabama                , 20 ,        38 ,        0 ,   1   ,regular  ,          6 ,Mississippi College                      , 40 ,        21 ,        1 ,   0   ,regular  ,          7 ,West Florida                             , 30 ,        26 ,        1 ,     0 ,regular  ,          8 ,North Greenville                         , 34 ,        12 ,        1 ,     1 ,regular  ,          9 ,Valdosta State                           , 34 ,        36 ,        0 ,   0   ,regular  ,         10 ,0                                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         11 ,Delta State                              , 44 ,         7 ,        1 ,     1 ,regular  ,         12 ,Albany State (GA)        , 23 ,         7 ,        1 ,   0   ,regular  ,         13 ,Valdosta State           , 35 ,        66 ,        0 ,   0   ,regular  ,         14 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         15 ,0                    ,  0 ,         0 ,        0 ,     0 ,regular  
   2699 ,West Liberty                             ,2021 ,ii             ,Mountain East               ,         0 ,0                ,  0 ,         0 ,        0 ,     0 ,regular  ,          1 ,Walsh                                    ,  6 ,        27 ,        0 ,   1   ,regular  ,          2 ,Alderson-Broaddus                        , 24 ,         0 ,        1 ,   0   ,regular  ,          3 ,Notre Dame College                       , 10 ,        51 ,        0 ,   1   ,regular  ,          4 ,WV Wesleyan                              , 31 ,         0 ,        1 ,   0   ,regular  ,          5 ,Glenville State             , 20 ,        19 ,        1 ,   1   ,regular  ,          6 ,Concord                                  , 16 ,        20 ,        0 ,   0   ,regular  ,          7 ,Fairmont State                           , 52 ,        31 ,        1 ,     1 ,regular  ,          8 ,Wheeling Jesuit                          , 20 ,        26 ,        0 ,     0 ,regular  ,          9 ,UNC Pembroke                             , 17 ,        27 ,        0 ,   1   ,regular  ,         10 ,WV State                                 , 28 ,        33 ,        0 ,   1   ,regular  ,         11 ,Frostburg State                          ,  3 ,        56 ,        0 ,     0 ,regular  ,         12 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         13 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         14 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         15 ,0                    ,  0 ,         0 ,        0 ,     0 ,regular  
   2704 ,West Texas A&M                           ,2021 ,ii             ,Lone Star                   ,         0 ,0                ,  0 ,         0 ,        0 ,     0 ,regular  ,          1 ,Texas College                            , 73 ,         0 ,        1 ,   1   ,regular  ,          2 ,University of Texas of the Permian Basin , 31 ,        42 ,        0 ,   0   ,regular  ,          3 ,Western New Mexico                       , 42 ,        14 ,        1 ,   1   ,regular  ,          4 ,Colorado Mines                           , 13 ,        21 ,        0 ,   1   ,regular  ,          5 ,Western Oregon              , 38 ,        41 ,        0 ,   0   ,regular  ,          6 ,Angelo State                             , 31 ,        15 ,        1 ,   1   ,regular  ,          7 ,Eastern New Mexico                       , 44 ,        24 ,        1 ,     0 ,regular  ,          8 ,Texas A&M-Commerce                       ,  3 ,        15 ,        0 ,     1 ,regular  ,          9 ,Texas A&M-Kingsville                     , 35 ,        23 ,        1 ,   0   ,regular  ,         10 ,Midwestern State                         , 15 ,        12 ,        1 ,   1   ,regular  ,         11 ,Bethel Col                               , 52 ,         9 ,        1 ,     1 ,regular  ,         12 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         13 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         14 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         15 ,0                    ,  0 ,         0 ,        0 ,     0 ,regular  
    277 ,West Virginia                            ,2021 ,fbs            ,Big 12                      ,         0 ,0                ,  0 ,         0 ,        0 ,     0 ,regular  ,          1 ,Maryland                                 , 24 ,        30 ,        0 ,   0   ,regular  ,          2 ,Long Island University                   , 66 ,         0 ,        1 ,   1   ,regular  ,          3 ,Virginia Tech                            , 27 ,        21 ,        1 ,   1   ,regular  ,          4 ,Oklahoma                                 , 13 ,        16 ,        0 ,   0   ,regular  ,          5 ,Texas Tech                  , 20 ,        23 ,        0 ,   1   ,regular  ,          6 ,Baylor                                   , 20 ,        45 ,        0 ,   0   ,regular  ,          7 ,0                                        ,  0 ,         0 ,        0 ,     0 ,regular  ,          8 ,TCU                                      , 29 ,        17 ,        1 ,     0 ,regular  ,          9 ,Iowa State                               , 38 ,        31 ,        1 ,   1   ,regular  ,         10 ,Oklahoma State                           ,  3 ,        24 ,        0 ,   1   ,regular  ,         11 ,Kansas State                             , 17 ,        34 ,        0 ,     0 ,regular  ,         12 ,Texas                    , 31 ,        23 ,        1 ,   1   ,regular  ,         13 ,Kansas                   , 34 ,        28 ,        1 ,   0   ,regular  ,         14 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         15 ,0                    ,  0 ,         0 ,        0 ,     0 ,regular  
 112335 ,Wheeling Jesuit                          ,2021 ,ii             ,Mountain East               ,         0 ,0                ,  0 ,         0 ,        0 ,     0 ,regular  ,          1 ,Seton Hill College                       , 14 ,        16 ,        0 ,   0   ,regular  ,          2 ,Notre Dame College                       , 15 ,        31 ,        0 ,   1   ,regular  ,          3 ,Alderson-Broaddus                        , 28 ,         6 ,        1 ,   1   ,regular  ,          4 ,Glenville State                          , 27 ,        10 ,        1 ,   0   ,regular  ,          5 ,WV Wesleyan                 , 38 ,         0 ,        1 ,   1   ,regular  ,          6 ,UNC Pembroke                             , 28 ,        34 ,        0 ,   0   ,regular  ,          7 ,Frostburg State                          , 17 ,        41 ,        0 ,     0 ,regular  ,          8 ,West Liberty                             , 26 ,        20 ,        1 ,     1 ,regular  ,          9 ,Concord                                  , 15 ,        14 ,        1 ,   1   ,regular  ,         10 ,Charleston (WV)                          , 20 ,        38 ,        0 ,   0   ,regular  ,         11 ,Fairmont State                           , 14 ,        29 ,        0 ,     0 ,regular  ,         12 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         13 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         14 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         15 ,0                    ,  0 ,         0 ,        0 ,     0 ,regular  
   2911 ,William Jewell College                   ,2021 ,ii             ,Great Lakes                 ,         0 ,0                ,  0 ,         0 ,        0 ,     0 ,regular  ,          1 ,Colorado Mesa                            ,  3 ,        40 ,        0 ,   0   ,regular  ,          2 ,0                                        ,  0 ,         0 ,        0 ,   0   ,regular  ,          3 ,Ohio Dominican                           , 25 ,        35 ,        0 ,   1   ,regular  ,          4 ,Kentucky Wesleyan                        , 21 ,        41 ,        0 ,   0   ,regular  ,          5 ,0                           ,  0 ,         0 ,        0 ,   0   ,regular  ,          6 ,Southwest Baptist                        , 10 ,        55 ,        0 ,   1   ,regular  ,          7 ,Missouri S&T                             , 16 ,        37 ,        0 ,     0 ,regular  ,          8 ,Truman State                             ,  0 ,        52 ,        0 ,     0 ,regular  ,          9 ,Lindenwood                               , 10 ,        53 ,        0 ,   1   ,regular  ,         10 ,Indianapolis                             , 14 ,        45 ,        0 ,   0   ,regular  ,         11 ,Quincy                                   , 17 ,        51 ,        0 ,     1 ,regular  ,         12 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         13 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         14 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         15 ,0                    ,  0 ,         0 ,        0 ,     0 ,regular  
   2729 ,William & Mary                           ,2021 ,fcs            ,CAA                         ,         0 ,0                ,  0 ,         0 ,        0 ,     0 ,regular  ,          1 ,Virginia                                 ,  0 ,        43 ,        0 ,   0   ,regular  ,          2 ,Lafayette                                , 24 ,         3 ,        1 ,   1   ,regular  ,          3 ,Colgate                                  , 27 ,         7 ,        1 ,   0   ,regular  ,          4 ,Elon                                     , 34 ,        31 ,        1 ,   0   ,regular  ,          5 ,0                           ,  0 ,         0 ,        0 ,   0   ,regular  ,          6 ,Albany                                   , 31 ,        24 ,        1 ,   1   ,regular  ,          7 ,Maine                                    , 16 ,        27 ,        0 ,     0 ,regular  ,          8 ,Towson                                   , 40 ,        14 ,        1 ,     1 ,regular  ,          9 ,Villanova                                , 31 ,        18 ,        1 ,   0   ,regular  ,         10 ,Delaware                                 ,  3 ,        24 ,        0 ,   0   ,regular  ,         11 ,James Madison                            , 22 ,        32 ,        0 ,     1 ,regular  ,         12 ,Richmond                 , 17 ,        20 ,        0 ,   1   ,regular  ,         13 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         14 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         15 ,0                    ,  0 ,         0 ,        0 ,     0 ,regular  
    351 ,Wingate                                  ,2021 ,ii             ,South Atlantic              ,         0 ,0                ,  0 ,         0 ,        0 ,     0 ,regular  ,          1 ,Shaw                                     , 30 ,         7 ,        1 ,   1   ,regular  ,          2 ,Fayetteville State                       , 40 ,        21 ,        1 ,   1   ,regular  ,          3 ,Carson-Newman                            , 25 ,         3 ,        1 ,   0   ,regular  ,          4 ,0                                        ,  0 ,         0 ,        0 ,   0   ,regular  ,          5 ,Tusculum                    , 43 ,        35 ,        1 ,   1   ,regular  ,          6 ,Limestone                                , 35 ,        17 ,        1 ,   0   ,regular  ,          7 ,Barton College                           , 20 ,        26 ,        0 ,     0 ,regular  ,          8 ,UVA-Wise                                 , 48 ,        21 ,        1 ,     0 ,regular  ,          9 ,Lenoir-Rhyne                             ,  6 ,        31 ,        0 ,   1   ,regular  ,         10 ,Newberry                                 , 35 ,        41 ,        0 ,   0   ,regular  ,         11 ,Mars Hill                                , 26 ,        19 ,        1 ,     1 ,regular  ,         12 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         13 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         14 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         15 ,0                    ,  0 ,         0 ,        0 ,     0 ,regular  
   2851 ,Winona State                             ,2021 ,ii             ,Northern Sun                ,         0 ,0                ,  0 ,         0 ,        0 ,     0 ,regular  ,          1 ,Concordia-St. Paul                       , 47 ,         6 ,        1 ,   1   ,regular  ,          2 ,Minnesota St-Moorhead                    , 27 ,        13 ,        1 ,   0   ,regular  ,          3 ,Minnesota-Duluth                         , 23 ,        29 ,        0 ,   1   ,regular  ,          4 ,University of Mary                       , 48 ,        38 ,        1 ,   0   ,regular  ,          5 ,Wayne State (NE)            , 21 ,        38 ,        0 ,   0   ,regular  ,          6 ,Northern State                           , 49 ,        52 ,        0 ,   1   ,regular  ,          7 ,Southwest Minnesota State                , 26 ,        14 ,        1 ,     1 ,regular  ,          8 ,Sioux Falls                              , 14 ,        10 ,        1 ,     0 ,regular  ,          9 ,Augustana (SD)                           , 20 ,        38 ,        0 ,   0   ,regular  ,         10 ,Upper Iowa                               , 40 ,        12 ,        1 ,   1   ,regular  ,         11 ,Minnesota State                          , 18 ,        16 ,        1 ,     1 ,regular  ,         12 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         13 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         14 ,0                        ,  0 ,         0 ,        0 ,   0   ,regular  ,         15 ,0                    ,  0 ,         0 ,        0 ,     0 ,regular  
